CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,Segment,Cluster
13434.0,21,3,1132.62,4,3,4,434,11,Recent Engaged,1
13435.0,12,2,665.34,5,2,3,523,10,Recent Customers,1
13438.0,183,1,46.5,1,1,1,111,3,Others,0
13439.0,24,2,702.9,4,2,3,423,9,Recent Customers,1
13440.0,59,7,1295.25,3,5,4,354,12,Big Spenders,1
13441.0,67,1,424.26,3,1,2,312,6,Others,1
13442.0,303,3,419.87,1,3,2,132,6,Others,0
13443.0,84,6,1280.16,2,4,4,244,10,Frequent Buyers,1
13444.0,10,2,631.6800000000001,5,2,3,523,10,Recent Customers,1
13445.0,262,1,241.9,1,1,1,111,3,Others,0
13446.0,66,11,3881.89,3,5,5,355,13,Big Spenders,1
13448.0,9,9,5701.5,5,5,5,555,15,Loyal Customers,1
13450.0,10,7,2076.32,5,5,5,555,15,Loyal Customers,1
13451.0,17,6,4214.77,4,4,5,445,13,Loyal Customers,1
13452.0,108,1,139.8,2,1,1,211,4,Others,1
13453.0,38,1,424.71,3,1,2,312,6,Others,1
13454.0,277,1,219.87,1,1,1,111,3,Others,0
13455.0,2,5,1847.59,5,4,4,544,13,Loyal Customers,1
13457.0,324,2,148.22,1,2,1,121,4,Others,0
13458.0,15,2,2312.7,5,2,5,525,12,Big Spenders,1
13459.0,260,2,1160.41,1,2,4,124,7,High Value,0
13461.0,43,3,2715.0,3,3,5,335,11,Big Spenders,1
13462.0,46,4,1002.35,3,4,4,344,11,Big Spenders,1
13464.0,30,5,2422.96,4,4,5,445,13,Loyal Customers,1
13465.0,82,2,931.12,2,2,3,223,7,Others,1
13466.0,44,4,705.45,3,4,3,343,10,Frequent Buyers,1
13468.0,4,38,7685.54,5,5,5,555,15,Loyal Customers,2
13469.0,289,1,82.4,1,1,1,111,3,Others,0
13472.0,99,2,592.24,2,2,3,223,7,Others,1
13473.0,210,6,2235.12,1,4,5,145,10,Frequent Buyers,0
13474.0,79,2,434.2,2,2,2,222,6,Others,1
13476.0,42,3,823.0,3,3,3,333,9,Others,1
13477.0,91,5,1379.59,2,4,4,244,10,Frequent Buyers,1
13478.0,105,5,2215.78,2,4,5,245,11,Frequent Buyers,1
13479.0,88,2,550.42,2,2,3,223,7,Others,1
13480.0,52,2,627.82,3,2,3,323,8,Others,1
13481.0,10,6,2026.28,5,4,4,544,13,Loyal Customers,1
13482.0,263,1,151.45,1,1,1,111,3,Others,0
13484.0,19,2,476.92,4,2,2,422,8,Recent Customers,1
13485.0,12,10,2564.98,5,5,5,555,15,Loyal Customers,1
13487.0,141,2,271.47,2,2,2,222,6,Others,0
13488.0,3,11,6619.57,5,5,5,555,15,Loyal Customers,1
13490.0,290,1,154.25,1,1,1,111,3,Others,0
13491.0,8,18,3350.74,5,5,5,555,15,Loyal Customers,1
13495.0,4,6,3329.39,5,4,5,545,14,Loyal Customers,1
13497.0,4,5,972.28,5,4,4,544,13,Loyal Customers,1
13498.0,366,1,327.38,1,1,2,112,4,Others,0
13500.0,37,1,299.53,3,1,2,312,6,Others,1
13502.0,51,2,488.5,3,2,3,323,8,Others,1
13503.0,115,5,1688.54,2,4,4,244,10,Frequent Buyers,1
13506.0,5,4,1180.68,5,4,4,544,13,Loyal Customers,1
13508.0,278,1,176.07999999999998,1,1,1,111,3,Others,0
13509.0,143,1,135.0,2,1,1,211,4,Others,0
13510.0,11,7,2766.73,5,5,5,555,15,Loyal Customers,1
13511.0,312,1,282.76,1,1,2,112,4,Others,0
13512.0,23,3,462.18,4,3,2,432,9,Recent Engaged,1
13513.0,77,2,619.49,2,2,3,223,7,Others,1
13514.0,64,3,663.7,3,3,3,333,9,Others,1
13515.0,85,2,374.7,2,2,2,222,6,Others,1
13516.0,53,1,295.85,3,1,2,312,6,Others,1
13519.0,78,1,220.46,2,1,1,211,4,Others,1
13523.0,2,2,1136.64,5,2,4,524,11,Big Spenders,1
13526.0,374,2,1182.0,1,2,4,124,7,High Value,0
13527.0,54,5,2396.23,3,4,5,345,12,Big Spenders,1
13530.0,270,1,402.98,1,1,2,112,4,Others,0
13531.0,2,5,1254.72,5,4,4,544,13,Loyal Customers,1
13534.0,15,10,1850.82,5,5,4,554,14,Loyal Customers,1
13535.0,38,1,89.5,3,1,1,311,5,Others,1
13537.0,61,2,717.85,3,2,3,323,8,Others,1
13538.0,32,5,1831.88,4,4,4,444,12,Loyal Customers,1
13539.0,56,4,938.02,3,4,3,343,10,Frequent Buyers,1
13540.0,103,3,632.39,2,3,3,233,8,Others,1
13541.0,63,2,785.25,3,2,3,323,8,Others,1
13542.0,12,17,4006.17,5,5,5,555,15,Loyal Customers,1
13543.0,270,2,1439.61,1,2,4,124,7,High Value,0
13544.0,47,4,537.59,3,4,3,343,10,Frequent Buyers,1
13545.0,26,2,374.64,4,2,2,422,8,Recent Customers,1
13546.0,18,2,465.15,4,2,2,422,8,Recent Customers,1
13547.0,44,1,175.53,3,1,1,311,5,Others,1
13548.0,107,1,226.58,2,1,1,211,4,Others,1
13549.0,23,1,87.6,4,1,1,411,6,Recent Customers,1
13550.0,19,1,349.51,4,1,2,412,7,Recent Customers,1
13551.0,302,1,152.39999999999998,1,1,1,111,3,Others,0
13552.0,64,10,3238.85,3,5,5,355,13,Big Spenders,1
13553.0,310,1,517.8,1,1,3,113,5,Others,0
13554.0,16,7,1638.28,4,5,4,454,13,Loyal Customers,1
13555.0,14,9,4849.91,5,5,5,555,15,Loyal Customers,1
13556.0,65,2,200.82,3,2,1,321,6,Others,1
13557.0,51,11,2448.2,3,5,5,355,13,Big Spenders,1
13559.0,148,2,990.0,2,2,4,224,8,High Value,0
13561.0,33,10,1678.86,4,5,4,454,13,Loyal Customers,1
13562.0,37,5,3038.85,3,4,5,345,12,Big Spenders,1
13564.0,4,35,15500.53,5,5,5,555,15,Loyal Customers,2
13565.0,47,1,174.57999999999998,3,1,1,311,5,Others,1
13566.0,70,3,833.41,3,3,3,333,9,Others,1
13567.0,64,4,1083.69,3,4,4,344,11,Big Spenders,1
13569.0,3,3,520.03,5,3,3,533,11,Recent Engaged,1
13571.0,18,14,2454.2200000000003,4,5,5,455,14,Loyal Customers,1
13573.0,15,4,622.07,5,4,3,543,12,Recent Engaged,1
13574.0,47,1,421.25,3,1,2,312,6,Others,1
13576.0,9,11,4834.400000000001,5,5,5,555,15,Loyal Customers,1
13577.0,18,7,1801.68,4,5,4,454,13,Loyal Customers,1
13578.0,45,1,147.66,3,1,1,311,5,Others,1
13579.0,5,4,1072.0,5,4,4,544,13,Loyal Customers,1
13580.0,42,1,107.75,3,1,1,311,5,Others,1
13581.0,50,1,162.53,3,1,1,311,5,Others,1
13582.0,25,2,241.68,4,2,1,421,7,Recent Customers,1
13583.0,315,1,664.001,1,1,3,113,5,Others,0
13584.0,134,2,250.05,2,2,2,222,6,Others,1
13585.0,166,3,684.54,2,3,3,233,8,Others,0
13586.0,177,1,131.53,2,1,1,211,4,Others,0
13587.0,85,3,961.1,2,3,3,233,8,Others,1
13589.0,85,4,741.09,2,4,3,243,9,Frequent Buyers,1
13590.0,11,12,4367.67,5,5,5,555,15,Loyal Customers,1
13591.0,71,4,976.81,2,4,4,244,10,Frequent Buyers,1
13593.0,23,9,3486.61,4,5,5,455,14,Loyal Customers,1
13594.0,121,1,136.35000000000002,2,1,1,211,4,Others,1
13595.0,152,3,818.22,2,3,3,233,8,Others,0
13597.0,36,2,396.71,4,2,2,422,8,Recent Customers,1
13598.0,131,4,609.42,2,4,3,243,9,Frequent Buyers,1
13599.0,2,14,5013.96,5,5,5,555,15,Loyal Customers,1
13600.0,270,1,298.9,1,1,2,112,4,Others,0
13601.0,28,2,491.82,4,2,3,423,9,Recent Customers,1
13602.0,17,3,596.28,4,3,3,433,10,Recent Engaged,1
13604.0,294,1,717.62,1,1,3,113,5,Others,0
13605.0,23,2,522.67,4,2,3,423,9,Recent Customers,1
13607.0,38,1,400.3,3,1,2,312,6,Others,1
13608.0,176,1,236.2,2,1,1,211,4,Others,0
13609.0,229,1,167.35,1,1,1,111,3,Others,0
13610.0,23,7,1044.0,4,5,4,454,13,Loyal Customers,1
13611.0,10,7,2147.73,5,5,5,555,15,Loyal Customers,1
13612.0,268,1,818.29,1,1,3,113,5,Others,0
13613.0,88,5,1039.85,2,4,4,244,10,Frequent Buyers,1
13614.0,29,2,748.73,4,2,3,423,9,Recent Customers,1
13615.0,35,7,5854.84,4,5,5,455,14,Loyal Customers,1
13616.0,204,2,288.1,1,2,2,122,5,Others,0
13617.0,44,5,734.57,3,4,3,343,10,Frequent Buyers,1
13619.0,180,2,231.69,1,2,1,121,4,Others,0
13620.0,164,1,112.34,2,1,1,211,4,Others,0
13622.0,332,1,658.95,1,1,3,113,5,Others,0
13623.0,16,5,1818.71,4,4,4,444,12,Loyal Customers,1
13624.0,24,1,462.08,4,1,2,412,7,Recent Customers,1
13625.0,232,1,301.26,1,1,2,112,4,Others,0
13626.0,15,1,449.81,5,1,2,512,8,Recent Customers,1
13627.0,124,2,607.43,2,2,3,223,7,Others,1
13628.0,312,1,310.14,1,1,2,112,4,Others,0
13629.0,49,8,5578.5,3,5,5,355,13,Big Spenders,1
13632.0,30,3,1526.88,4,3,4,434,11,Recent Engaged,1
13634.0,10,11,3498.31,5,5,5,555,15,Loyal Customers,1
13635.0,78,3,1928.13,2,3,4,234,9,High Value,1
13639.0,72,1,312.93,2,1,2,212,5,Others,1
13640.0,247,1,405.0,1,1,2,112,4,Others,0
13641.0,276,5,1016.47,1,4,4,144,9,Frequent Buyers,0
13642.0,68,3,159.92,3,3,1,331,7,Others,1
13643.0,18,7,1637.33,4,5,4,454,13,Loyal Customers,1
13646.0,35,2,326.25,4,2,2,422,8,Recent Customers,1
13647.0,130,4,1393.56,2,4,4,244,10,Frequent Buyers,1
13648.0,36,8,1764.02,4,5,4,454,13,Loyal Customers,1
13649.0,2,5,1332.28,5,4,4,544,13,Loyal Customers,1
13650.0,10,4,1451.66,5,4,4,544,13,Loyal Customers,1
13651.0,17,1,132.65,4,1,1,411,6,Recent Customers,1
13652.0,4,3,1475.77,5,3,4,534,12,Recent Engaged,1
13653.0,123,1,152.2,2,1,1,211,4,Others,1
13654.0,16,5,3600.67,4,4,5,445,13,Loyal Customers,1
13655.0,10,4,1347.54,5,4,4,544,13,Loyal Customers,1
13656.0,135,2,699.2,2,2,3,223,7,Others,1
13658.0,19,4,3386.33,4,4,5,445,13,Loyal Customers,1
13659.0,52,10,3321.68,3,5,5,355,13,Big Spenders,1
13660.0,36,1,314.59,4,1,2,412,7,Recent Customers,1
13661.0,239,1,325.24,1,1,2,112,4,Others,0
13662.0,21,8,1352.35,4,5,4,454,13,Loyal Customers,1
13663.0,16,4,1858.04,4,4,4,444,12,Loyal Customers,1
13665.0,22,3,1711.66,4,3,4,434,11,Recent Engaged,1
13666.0,56,2,43.25,3,2,1,321,6,Others,1
13668.0,19,14,6726.35,4,5,5,455,14,Loyal Customers,1
13669.0,43,1,195.0,3,1,1,311,5,Others,1
13671.0,30,1,194.95,4,1,1,411,6,Recent Customers,1
13672.0,366,1,233.53000000000003,1,1,1,111,3,Others,0
13674.0,68,1,240.68,3,1,1,311,5,Others,1
13676.0,175,2,243.9,2,2,1,221,5,Others,0
13677.0,40,2,556.1899999999999,3,2,3,323,8,Others,1
13679.0,129,3,281.26,2,3,2,232,7,Others,1
13680.0,107,8,7713.25,2,5,5,255,12,Frequent Buyers,1
13683.0,93,1,258.6,2,1,2,212,5,Others,1
13684.0,26,3,529.75,4,3,3,433,10,Recent Engaged,1
13686.0,16,2,337.04,4,2,2,422,8,Recent Customers,1
13687.0,74,1,11880.84,2,1,5,215,8,High Value,1
13688.0,271,1,375.5,1,1,2,112,4,Others,0
13689.0,80,1,349.5,2,1,2,212,5,Others,1
13691.0,32,1,212.78,4,1,1,411,6,Recent Customers,1
13692.0,44,2,1626.08,3,2,4,324,9,Big Spenders,1
13693.0,10,9,2011.82,5,5,4,554,14,Loyal Customers,1
13694.0,9,94,131443.19,5,5,5,555,15,Loyal Customers,2
13695.0,213,1,266.6,1,1,2,112,4,Others,0
13696.0,57,3,2020.4,3,3,4,334,10,Big Spenders,1
13698.0,232,2,465.53,1,2,2,122,5,Others,0
13699.0,186,1,455.57,1,1,2,112,4,Others,0
13700.0,53,3,348.34,3,3,2,332,8,Others,1
13701.0,82,1,161.0,2,1,1,211,4,Others,1
13702.0,81,1,135.18,2,1,1,211,4,Others,1
13703.0,51,1,326.06,3,1,2,312,6,Others,1
13705.0,9,5,1323.47,5,4,4,544,13,Loyal Customers,1
13706.0,262,1,300.38,1,1,2,112,4,Others,0
13707.0,65,3,2559.45,3,3,5,335,11,Big Spenders,1
13709.0,82,5,1263.7,2,4,4,244,10,Frequent Buyers,1
13710.0,59,2,329.04,3,2,2,322,7,Others,1
13711.0,42,7,1540.2,3,5,4,354,12,Big Spenders,1
13712.0,246,1,537.58,1,1,3,113,5,Others,0
13713.0,44,3,743.26,3,3,3,333,9,Others,1
13714.0,101,1,161.35,2,1,1,211,4,Others,1
13715.0,8,13,7403.95,5,5,5,555,15,Loyal Customers,1
13717.0,93,2,318.29,2,2,2,222,6,Others,1
13719.0,29,6,1773.57,4,4,4,444,12,Loyal Customers,1
13721.0,31,1,217.4,4,1,1,411,6,Recent Customers,1
13722.0,56,7,3260.0,3,5,5,355,13,Big Spenders,1
13723.0,28,5,1009.35,4,4,4,444,12,Loyal Customers,1
13724.0,273,1,213.01,1,1,1,111,3,Others,0
13727.0,247,6,746.57,1,4,3,143,8,Frequent Buyers,0
13728.0,23,10,1839.03,4,5,4,454,13,Loyal Customers,1
13729.0,71,3,724.73,2,3,3,233,8,Others,1
13733.0,46,2,487.03,3,2,2,322,7,Others,1
13734.0,144,4,6701.640000000001,2,4,5,245,11,Frequent Buyers,1
13735.0,12,9,6927.9800000000005,5,5,5,555,15,Loyal Customers,1
13736.0,61,5,2034.31,3,4,4,344,11,Big Spenders,1
13738.0,32,1,440.93,4,1,2,412,7,Recent Customers,1
13739.0,163,1,75.3,2,1,1,211,4,Others,0
13740.0,51,4,1247.02,3,4,4,344,11,Big Spenders,1
13745.0,182,1,477.32,1,1,2,112,4,Others,0
13746.0,49,1,176.69,3,1,1,311,5,Others,1
13747.0,9,2,169.79999999999998,5,2,1,521,8,Recent Customers,1
13748.0,9,5,1320.1,5,4,4,544,13,Loyal Customers,1
13750.0,16,6,1954.92,4,4,4,444,12,Loyal Customers,1
13752.0,163,1,404.4500000000001,2,1,2,212,5,Others,0
13753.0,234,3,1353.31,1,3,4,134,8,High Value,0
13754.0,73,1,164.45000000000002,2,1,1,211,4,Others,1
13756.0,3,10,4017.980000000001,5,5,5,555,15,Loyal Customers,1
13757.0,310,1,195.55,1,1,1,111,3,Others,0
13758.0,2,10,6226.43,5,5,5,555,15,Loyal Customers,1
13760.0,40,3,1076.85,3,3,4,334,10,Big Spenders,1
13761.0,138,4,881.52,2,4,3,243,9,Frequent Buyers,1
13762.0,229,4,2165.76,1,4,5,145,10,Frequent Buyers,0
13763.0,53,2,3502.48,3,2,5,325,10,Big Spenders,1
13764.0,205,3,1431.5,1,3,4,134,8,High Value,0
13765.0,289,1,352.821,1,1,2,112,4,Others,0
13766.0,131,1,190.35,2,1,1,211,4,Others,1
13767.0,5,39,18320.17,5,5,5,555,15,Loyal Customers,2
13768.0,362,2,875.97,1,2,3,123,6,Others,0
13769.0,3,11,3003.9100000000003,5,5,5,555,15,Loyal Customers,1
13770.0,58,4,785.37,3,4,3,343,10,Frequent Buyers,1
13771.0,169,5,3094.37,2,4,5,245,11,Frequent Buyers,0
13772.0,36,5,1982.09,4,4,4,444,12,Loyal Customers,1
13773.0,32,2,301.54,4,2,2,422,8,Recent Customers,1
13775.0,226,1,1049.66,1,1,4,114,6,High Value,0
13776.0,64,2,623.98,3,2,3,323,8,Others,1
13777.0,2,37,30501.26,5,5,5,555,15,Loyal Customers,2
13778.0,127,3,945.79,2,3,3,233,8,Others,1
13779.0,151,1,161.13,2,1,1,211,4,Others,0
13780.0,43,1,375.81,3,1,2,312,6,Others,1
13781.0,228,2,650.99,1,2,3,123,6,Others,0
13782.0,89,7,881.72,2,5,3,253,10,Frequent Buyers,1
13783.0,123,4,1542.09,2,4,4,244,10,Frequent Buyers,1
13784.0,70,3,447.44,3,3,2,332,8,Others,1
13785.0,64,4,542.49,3,4,3,343,10,Frequent Buyers,1
13786.0,3,6,3128.54,5,4,5,545,14,Loyal Customers,1
13787.0,94,4,913.46,2,4,3,243,9,Frequent Buyers,1
13788.0,141,1,3.75,2,1,1,211,4,Others,0
13789.0,24,1,239.46,4,1,1,411,6,Recent Customers,1
13792.0,58,1,188.4,3,1,1,311,5,Others,1
13793.0,282,1,96.0,1,1,1,111,3,Others,0
13794.0,182,1,126.03,1,1,1,111,3,Others,0
13795.0,24,4,836.3,4,4,3,443,11,Recent Engaged,1
13796.0,135,1,289.7,2,1,2,212,5,Others,1
13797.0,72,3,1179.45,2,3,4,234,9,High Value,1
13798.0,8,54,38683.02,5,5,5,555,15,Loyal Customers,2
13799.0,80,7,2114.71,2,5,5,255,12,Frequent Buyers,1
13800.0,66,2,1121.24,3,2,4,324,9,Big Spenders,1
13802.0,10,16,21659.69,5,5,5,555,15,Loyal Customers,1
13803.0,67,2,1061.84,3,2,4,324,9,Big Spenders,1
13804.0,71,2,572.73,2,2,3,223,7,Others,1
13807.0,3,3,422.2,5,3,2,532,10,Recent Engaged,1
13818.0,65,1,61.28,3,1,1,311,5,Others,1
13819.0,305,3,1502.0,1,3,4,134,8,High Value,0
13820.0,54,3,660.65,3,3,3,333,9,Others,1
13821.0,29,4,1025.09,4,4,4,444,12,Loyal Customers,1
13823.0,16,5,2445.79,4,4,5,445,13,Loyal Customers,1
13824.0,15,7,1615.82,5,5,4,554,14,Loyal Customers,1
13825.0,257,2,255.59,1,2,2,122,5,Others,0
13829.0,57,1,102.0,3,1,1,311,5,Others,1
13830.0,217,1,156.85000000000002,1,1,1,111,3,Others,0
13831.0,5,13,4820.59,5,5,5,555,15,Loyal Customers,1
13832.0,58,1,561.49,3,1,3,313,7,Others,1
13833.0,40,1,316.56,3,1,2,312,6,Others,1
13834.0,212,2,324.19,1,2,2,122,5,Others,0
13835.0,155,3,260.7,2,3,2,232,7,Others,0
13836.0,35,2,620.37,4,2,3,423,9,Recent Customers,1
13838.0,5,7,1274.36,5,5,4,554,14,Loyal Customers,1
13839.0,122,1,139.95000000000002,2,1,1,211,4,Others,1
13840.0,52,1,651.4,3,1,3,313,7,Others,1
13842.0,2,10,2244.29,5,5,5,555,15,Loyal Customers,1
13843.0,17,1,319.75,4,1,2,412,7,Recent Customers,1
13846.0,35,1,442.73,4,1,2,412,7,Recent Customers,1
13847.0,355,1,310.72,1,1,2,112,4,Others,0
13848.0,2,6,2080.0,5,4,5,545,14,Loyal Customers,1
13849.0,33,3,1931.35,4,3,4,434,11,Recent Engaged,1
13851.0,15,5,1955.0,5,4,4,544,13,Loyal Customers,1
13852.0,246,1,187.35,1,1,1,111,3,Others,0
13854.0,1,15,4144.44,5,5,5,555,15,Loyal Customers,1
13855.0,136,4,1310.34,2,4,4,244,10,Frequent Buyers,1
13856.0,99,8,753.53,2,5,3,253,10,Frequent Buyers,1
13857.0,29,6,1001.01,4,4,4,444,12,Loyal Customers,1
13859.0,165,1,314.7,2,1,2,212,5,Others,0
13861.0,65,2,273.26,3,2,2,322,7,Others,1
13862.0,25,1,346.73,4,1,2,412,7,Recent Customers,1
13863.0,101,3,933.77,2,3,3,233,8,Others,1
13864.0,22,1,662.4000000000001,4,1,3,413,8,Recent Customers,1
13869.0,17,6,5006.62,4,4,5,445,13,Loyal Customers,1
13870.0,23,7,2941.14,4,5,5,455,14,Loyal Customers,1
13871.0,64,4,1482.6,3,4,4,344,11,Big Spenders,1
13872.0,163,3,919.57,2,3,3,233,8,Others,0
13873.0,19,5,649.32,4,4,3,443,11,Recent Engaged,1
13874.0,140,6,1508.7,2,4,4,244,10,Frequent Buyers,1
13875.0,23,9,3027.58,4,5,5,455,14,Loyal Customers,1
13877.0,106,2,332.44,2,2,2,222,6,Others,1
13878.0,183,3,1191.53,1,3,4,134,8,High Value,0
13879.0,281,1,395.5,1,1,2,112,4,Others,0
13880.0,3,5,1171.89,5,4,4,544,13,Loyal Customers,1
13881.0,11,23,28019.58,5,5,5,555,15,Loyal Customers,2
13883.0,39,10,3885.54,3,5,5,355,13,Big Spenders,1
13884.0,12,5,1100.88,5,4,4,544,13,Loyal Customers,1
13888.0,40,5,1563.42,3,4,4,344,11,Big Spenders,1
13889.0,18,5,1574.3300000000002,4,4,4,444,12,Loyal Customers,1
13890.0,10,4,1043.57,5,4,4,544,13,Loyal Customers,1
13891.0,14,3,863.5600000000001,5,3,3,533,11,Recent Engaged,1
13892.0,113,2,634.68,2,2,3,223,7,Others,1
13895.0,151,2,1415.45,2,2,4,224,8,High Value,0
13896.0,261,1,388.55,1,1,2,112,4,Others,0
13897.0,74,2,849.56,2,2,3,223,7,Others,1
13898.0,47,1,530.47,3,1,3,313,7,Others,1
13900.0,25,3,869.64,4,3,3,433,10,Recent Engaged,1
13901.0,10,10,2809.14,5,5,5,555,15,Loyal Customers,1
13903.0,36,1,165.45000000000002,4,1,1,411,6,Recent Customers,1
13905.0,368,1,312.65,1,1,2,112,4,Others,0
13906.0,45,1,42.0,3,1,1,311,5,Others,1
13907.0,327,1,136.8,1,1,1,111,3,Others,0
13909.0,59,2,286.6,3,2,2,322,7,Others,1
13911.0,15,11,1654.08,5,5,4,554,14,Loyal Customers,1
13912.0,59,1,124.95,3,1,1,311,5,Others,1
13913.0,142,1,42.22,2,1,1,211,4,Others,0
13915.0,30,1,70.80000000000001,4,1,1,411,6,Recent Customers,1
13916.0,99,4,1275.81,2,4,4,244,10,Frequent Buyers,1
13920.0,67,4,1774.68,3,4,4,344,11,Big Spenders,1
13921.0,38,4,730.7,3,4,3,343,10,Frequent Buyers,1
13922.0,73,2,692.95,2,2,3,223,7,Others,1
13927.0,73,1,359.27,2,1,2,212,5,Others,1
13929.0,52,9,2651.45,3,5,5,355,13,Big Spenders,1
13931.0,28,9,4019.85,4,5,5,455,14,Loyal Customers,1
13935.0,232,3,6116.92,1,3,5,135,9,High Value,0
13936.0,18,2,563.08,4,2,3,423,9,Recent Customers,1
13937.0,38,1,721.28,3,1,3,313,7,Others,1
13939.0,67,4,992.41,3,4,4,344,11,Big Spenders,1
13941.0,8,11,6009.34,5,5,5,555,15,Loyal Customers,1
13942.0,170,1,320.0,2,1,2,212,5,Others,0
13943.0,213,1,246.54,1,1,2,112,4,Others,0
13944.0,289,1,200.43,1,1,1,111,3,Others,0
13945.0,30,2,854.15,4,2,3,423,9,Recent Customers,1
13946.0,12,3,1314.66,5,3,4,534,12,Recent Engaged,1
13948.0,47,3,446.76,3,3,2,332,8,Others,1
13952.0,16,12,9572.45,4,5,5,455,14,Loyal Customers,1
13953.0,45,5,3125.0,3,4,5,345,12,Big Spenders,1
13955.0,11,1,222.21,5,1,1,511,7,Recent Customers,1
13957.0,53,3,458.25,3,3,2,332,8,Others,1
13958.0,15,8,4709.2300000000005,5,5,5,555,15,Loyal Customers,1
13959.0,35,3,477.98,4,3,2,432,9,Recent Engaged,1
13961.0,28,1,538.4,4,1,3,413,8,Recent Customers,1
13962.0,71,1,193.25,2,1,1,211,4,Others,1
13963.0,3,14,2347.33,5,5,5,555,15,Loyal Customers,1
13964.0,23,2,438.9,4,2,2,422,8,Recent Customers,1
13965.0,112,3,996.61,2,3,4,234,9,High Value,1
13966.0,71,1,390.86,2,1,2,212,5,Others,1
13967.0,32,1,85.6,4,1,1,411,6,Recent Customers,1
13968.0,59,1,123.66,3,1,1,311,5,Others,1
13969.0,1,18,4311.93,5,5,5,555,15,Loyal Customers,1
13970.0,22,2,846.55,4,2,3,423,9,Recent Customers,1
13971.0,59,6,1909.31,3,4,4,344,11,Big Spenders,1
13974.0,218,1,264.13,1,1,2,112,4,Others,0
13975.0,29,6,2832.56,4,4,5,445,13,Loyal Customers,1
13976.0,142,3,834.38,2,3,3,233,8,Others,1
13977.0,47,1,519.8100000000001,3,1,3,313,7,Others,1
13979.0,29,6,2546.36,4,4,5,445,13,Loyal Customers,1
13980.0,75,4,599.78,2,4,3,243,9,Frequent Buyers,1
13981.0,51,1,331.14,3,1,2,312,6,Others,1
13982.0,1,6,2573.78,5,4,5,545,14,Loyal Customers,1
13983.0,2,10,4505.02,5,5,5,555,15,Loyal Customers,1
13984.0,2,8,1128.09,5,5,4,554,14,Loyal Customers,1
13985.0,10,7,2960.73,5,5,5,555,15,Loyal Customers,1
13987.0,15,2,682.54,5,2,3,523,10,Recent Customers,1
13988.0,19,2,609.84,4,2,3,423,9,Recent Customers,1
13989.0,100,3,759.98,2,3,3,233,8,Others,1
13992.0,16,2,142.7,4,2,1,421,7,Recent Customers,1
13993.0,15,10,3309.35,5,5,5,555,15,Loyal Customers,1
13995.0,15,9,2508.32,5,5,5,555,15,Loyal Customers,1
13996.0,22,2,895.76,4,2,3,423,9,Recent Customers,1
13997.0,155,3,382.31,2,3,2,232,7,Others,0
13998.0,82,3,566.7,2,3,3,233,8,Others,1
13999.0,10,17,5600.45,5,5,5,555,15,Loyal Customers,1
14000.0,50,4,1410.68,3,4,4,344,11,Big Spenders,1
14001.0,9,7,2487.01,5,5,5,555,15,Loyal Customers,1
14003.0,368,1,209.41,1,1,1,111,3,Others,0
14004.0,29,4,1675.81,4,4,4,444,12,Loyal Customers,1
14006.0,164,4,1234.48,2,4,4,244,10,Frequent Buyers,0
14007.0,148,1,79.48,2,1,1,211,4,Others,0
14008.0,68,1,509.04,3,1,3,313,7,Others,1
14009.0,98,1,404.3,2,1,2,212,5,Others,1
14010.0,201,2,445.15,1,2,2,122,5,Others,0
14011.0,116,2,457.82,2,2,2,222,6,Others,1
14013.0,16,2,611.5500000000001,4,2,3,423,9,Recent Customers,1
14014.0,12,2,1443.03,5,2,4,524,11,Big Spenders,1
14017.0,207,1,229.75,1,1,1,111,3,Others,0
14018.0,281,1,367.15,1,1,2,112,4,Others,0
14020.0,112,2,606.21,2,2,3,223,7,Others,1
14021.0,10,4,1084.68,5,4,4,544,13,Loyal Customers,1
14022.0,122,1,352.15000000000003,2,1,2,212,5,Others,1
14024.0,26,1,318.04,4,1,2,412,7,Recent Customers,1
14025.0,100,8,4057.9,2,5,5,255,12,Frequent Buyers,1
14026.0,106,2,713.11,2,2,3,223,7,Others,1
14028.0,186,3,10396.5,1,3,5,135,9,High Value,0
14030.0,2,14,5902.2,5,5,5,555,15,Loyal Customers,1
14031.0,1,27,23712.31,5,5,5,555,15,Loyal Customers,2
14032.0,2,6,1874.68,5,4,4,544,13,Loyal Customers,1
14033.0,191,1,109.44,1,1,1,111,3,Others,0
14035.0,42,4,1428.7,3,4,4,344,11,Big Spenders,1
14037.0,114,4,689.75,2,4,3,243,9,Frequent Buyers,1
14038.0,33,2,1509.5,4,2,4,424,10,Big Spenders,1
14039.0,211,1,115.08,1,1,1,111,3,Others,0
14040.0,22,23,9030.65,4,5,5,455,14,Loyal Customers,1
14042.0,361,1,431.98,1,1,2,112,4,Others,0
14043.0,127,2,304.25,2,2,2,222,6,Others,1
14044.0,54,6,2470.28,3,4,5,345,12,Big Spenders,1
14045.0,9,13,9653.28,5,5,5,555,15,Loyal Customers,1
14047.0,8,10,2946.42,5,5,5,555,15,Loyal Customers,1
14048.0,18,2,338.76,4,2,2,422,8,Recent Customers,1
14049.0,23,9,7557.309999999999,4,5,5,455,14,Loyal Customers,1
14051.0,2,15,6823.610000000001,5,5,5,555,15,Loyal Customers,1
14052.0,26,1,255.45,4,1,2,412,7,Recent Customers,1
